route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color
35225,2,,מודיעין מרכז-מודיעין מכבים רעות<->תל אביב ההגנה-תל אביב יפו,6130,2,
35226,2,,תל אביב ההגנה-תל אביב יפו<->מודיעין מרכז-מודיעין מכבים רעות,6131,2,
35227,2,,מודיעין מרכז-מודיעין מכבים רעות<->תל אביב ההגנה-תל אביב יפו,6132,2,
35228,2,,תל אביב ההגנה-תל אביב יפו<->מודיעין מרכז-מודיעין מכבים רעות,6133,2,
35229,2,,מודיעין מרכז-מודיעין מכבים רעות<->תל אביב ההגנה-תל אביב יפו,6136,2,
35230,2,,תל אביב ההגנה-תל אביב יפו<->מודיעין מרכז-מודיעין מכבים רעות,6137,2,
35231,2,,רשל''צ משה דיין-ראשון לציון<->תל אביב ההגנה-תל אביב יפו,6312,2,
35232,2,,תל אביב ההגנה-תל אביב יפו<->רשל''צ משה דיין-ראשון לציון,6313,2,
35233,2,,רשל''צ משה דיין-ראשון לציון<->תל אביב ההגנה-תל אביב יפו,6314,2,
35234,2,,תל אביב ההגנה-תל אביב יפו<->רשל''צ משה דיין-ראשון לציון,6315,2,
35235,2,,רשל''צ משה דיין-ראשון לציון<->תל אביב ההגנה-תל אביב יפו,6316,2,
35236,2,,תל אביב ההגנה-תל אביב יפו<->רשל''צ משה דיין-ראשון לציון,6317,2,
35237,2,,רשל''צ משה דיין-ראשון לציון<->תל אביב ההגנה-תל אביב יפו,6318,2,
35238,2,,תל אביב ההגנה-תל אביב יפו<->רשל''צ משה דיין-ראשון לציון,6319,2,
35239,2,,רשל''צ משה דיין-ראשון לציון<->תל אביב ההגנה-תל אביב יפו,6320,2,
35240,2,,תל אביב ההגנה-תל אביב יפו<->רשל''צ משה דיין-ראשון לציון,6321,2,
35241,2,,רשל''צ משה דיין-ראשון לציון<->תל אביב ההגנה-תל אביב יפו,6322,2,
35242,2,,תל אביב ההגנה-תל אביב יפו<->רשל''צ משה דיין-ראשון לציון,6323,2,
35243,2,,רשל''צ משה דיין-ראשון לציון<->תל אביב ההגנה-תל אביב יפו,6324,2,
35244,2,,תל אביב ההגנה-תל אביב יפו<->רשל''צ משה דיין-ראשון לציון,6325,2,
35245,2,,תל אביב ההגנה-תל אביב יפו<->רשל''צ משה דיין-ראשון לציון,6327,2,
35246,2,,תל אביב ההגנה-תל אביב יפו<->אשקלון-אשקלון,6611,2,
35247,2,,תל אביב ההגנה-תל אביב יפו<->אשקלון-אשקלון,6613,2,
35248,2,,תל אביב ההגנה-תל אביב יפו<->אשקלון-אשקלון,6615,2,
35249,2,,אשקלון-אשקלון<->תל אביב ההגנה-תל אביב יפו,6616,2,
35250,2,,תל אביב ההגנה-תל אביב יפו<->אשקלון-אשקלון,6617,2,
35251,2,,אשקלון-אשקלון<->תל אביב ההגנה-תל אביב יפו,6618,2,
35252,2,,תל אביב ההגנה-תל אביב יפו<->אשקלון-אשקלון,6619,2,
35253,2,,אשקלון-אשקלון<->תל אביב ההגנה-תל אביב יפו,6620,2,
35254,2,,תל אביב ההגנה-תל אביב יפו<->אשקלון-אשקלון,6621,2,
35255,2,,אשקלון-אשקלון<->תל אביב ההגנה-תל אביב יפו,6622,2,
35256,2,,תל אביב ההגנה-תל אביב יפו<->אשקלון-אשקלון,6623,2,
35257,2,,אשקלון-אשקלון<->תל אביב ההגנה-תל אביב יפו,6624,2,
35258,2,,תל אביב ההגנה-תל אביב יפו<->אשקלון-אשקלון,6625,2,
35259,2,,אשקלון-אשקלון<->תל אביב ההגנה-תל אביב יפו,6626,2,
35260,2,,אשקלון-אשקלון<->תל אביב ההגנה-תל אביב יפו,6628,2,
35261,2,,אשקלון-אשקלון<->תל אביב ההגנה-תל אביב יפו,6630,2,
35262,2,,נתניה-נתניה<->ירושלים/יצחק נבון-ירושלים,6715,2,
35263,2,,ירושלים/יצחק נבון-ירושלים<->נתניה-נתניה,6716,2,
35264,2,,נתניה-נתניה<->ירושלים/יצחק נבון-ירושלים,6719,2,
35265,2,,ירושלים/יצחק נבון-ירושלים<->נתניה-נתניה,6720,2,
35266,2,,נתניה-נתניה<->ירושלים/יצחק נבון-ירושלים,6723,2,
35267,2,,ירושלים/יצחק נבון-ירושלים<->נתניה-נתניה,6724,2,
35268,2,,נתניה-נתניה<->ירושלים/יצחק נבון-ירושלים,6727,2,
35269,2,,ירושלים/יצחק נבון-ירושלים<->נתניה-נתניה,6728,2,
35270,2,,נתניה-נתניה<->ירושלים/יצחק נבון-ירושלים,6731,2,
35271,2,,ירושלים/יצחק נבון-ירושלים<->נתניה-נתניה,6732,2,
35272,2,,נתניה-נתניה<->ירושלים/יצחק נבון-ירושלים,6735,2,
35273,2,,ירושלים/יצחק נבון-ירושלים<->נתניה-נתניה,6736,2,
35274,2,,נתניה-נתניה<->ירושלים/יצחק נבון-ירושלים,6739,2,
35275,2,,ירושלים/יצחק נבון-ירושלים<->נתניה-נתניה,6740,2,
35276,2,,נתניה-נתניה<->ירושלים/יצחק נבון-ירושלים,6743,2,
35277,2,,ירושלים/יצחק נבון-ירושלים<->נתניה-נתניה,6744,2,
35278,2,,נתניה-נתניה<->ירושלים/יצחק נבון-ירושלים,6747,2,
35279,2,,ירושלים/יצחק נבון-ירושלים<->נתניה-נתניה,6748,2,
35280,2,,נתניה-נתניה<->ירושלים/יצחק נבון-ירושלים,6751,2,
35281,2,,ירושלים/יצחק נבון-ירושלים<->נתניה-נתניה,6752,2,
35282,2,,רחובות-רחובות<->תל אביב ההגנה-תל אביב יפו,6950,2,
35283,2,,תל אביב ההגנה-תל אביב יפו<->רחובות-רחובות,6951,2,
35284,2,,רחובות-רחובות<->תל אביב ההגנה-תל אביב יפו,6952,2,
35285,2,,תל אביב ההגנה-תל אביב יפו<->רחובות-רחובות,6953,2,
35286,2,,רחובות-רחובות<->תל אביב ההגנה-תל אביב יפו,6954,2,
35287,2,,תל אביב ההגנה-תל אביב יפו<->רחובות-רחובות,6955,2,
35288,2,,רחובות-רחובות<->תל אביב ההגנה-תל אביב יפו,6956,2,
35289,2,,תל אביב ההגנה-תל אביב יפו<->רחובות-רחובות,6957,2,
35290,2,,רחובות-רחובות<->תל אביב ההגנה-תל אביב יפו,6958,2,
35291,2,,תל אביב ההגנה-תל אביב יפו<->רחובות-רחובות,6959,2,
35292,2,,רחובות-רחובות<->תל אביב ההגנה-תל אביב יפו,6960,2,
35293,2,,תל אביב ההגנה-תל אביב יפו<->רחובות-רחובות,6961,2,
35294,2,,רחובות-רחובות<->תל אביב ההגנה-תל אביב יפו,6962,2,
35295,2,,תל אביב ההגנה-תל אביב יפו<->רחובות-רחובות,6963,2,
35296,2,,רחובות-רחובות<->תל אביב ההגנה-תל אביב יפו,6964,2,
35297,2,,תל אביב ההגנה-תל אביב יפו<->רחובות-רחובות,6965,2,
35298,2,,רחובות-רחובות<->תל אביב ההגנה-תל אביב יפו,6966,2,
35299,2,,תל אביב ההגנה-תל אביב יפו<->רחובות-רחובות,6967,2,
35300,2,,בני ברק-בני ברק<->הרצליה-הרצליה,8312,2,
35301,2,,בני ברק-בני ברק<->הרצליה-הרצליה,8314,2,
35302,2,,הרצליה-הרצליה<->בני ברק-בני ברק,8315,2,
35303,2,,בני ברק-בני ברק<->הרצליה-הרצליה,8316,2,
35304,2,,הרצליה-הרצליה<->בני ברק-בני ברק,8317,2,
35305,2,,בני ברק-בני ברק<->הרצליה-הרצליה,8318,2,
35306,2,,הרצליה-הרצליה<->בני ברק-בני ברק,8319,2,
35307,2,,בני ברק-בני ברק<->הרצליה-הרצליה,8320,2,
35308,2,,הרצליה-הרצליה<->בני ברק-בני ברק,8321,2,
35309,2,,בני ברק-בני ברק<->הרצליה-הרצליה,8322,2,
35310,2,,הרצליה-הרצליה<->בני ברק-בני ברק,8323,2,
35311,2,,בני ברק-בני ברק<->הרצליה-הרצליה,8324,2,
35312,2,,הרצליה-הרצליה<->בני ברק-בני ברק,8325,2,
35313,2,,בני ברק-בני ברק<->הרצליה-הרצליה,8326,2,
35314,2,,הרצליה-הרצליה<->בני ברק-בני ברק,8327,2,
35315,2,,הרצליה-הרצליה<->בני ברק-בני ברק,8329,2,
